Gene Set	C_1_tpm	C_2_tpm	C_3_tpm	VS_1_tpm	VS_2_tpm	VS_3_tpm
IPA_TFAP2A_UP	11820.731798123357	10184.988647822182	10591.395630105782	10208.666124793821	10142.011299384963	10009.77687711929
IPA_TFAP2B_DN	9268.758672659946	8964.750188386552	8979.75060701846	8625.740727305363	8943.749602301876	8650.741425025215
IPA_TFAP2B_UP	11632.824649049106	11651.825179316193	11723.827188749365	11032.807903772667	11607.823951329254	11161.811504007102
IPA_TFAP2C_DN	4647.389088170253	5273.848136085953	4386.272482237721	4285.022656914515	5711.557045818436	4934.243187813801
IPA_TFAP2C_UP	9743.94345639122	9320.270761768748	9402.838260830975	9365.954578033232	9551.804236640415	9173.648488076584
IPA_TFCP2_DN						
IPA_TFCP2_UP	17693.702288605826	17695.69291098931	17686.869662315	17686.695171664705	17685.595450760437	17693.695283303005
IPA_TFDP1_DN	15531.877704735614	15540.210676986264	15467.091808512909	15399.84837784534	15576.678470107188	15473.450558721279
IPA_TFDP1_UP	9780.25428229102	11895.028914780703	8476.053010188843	9794.892527141834	7616.902912660545	8316.136679917807
IPA_TFDP2_DN						
IPA_TFDP2_UP	925.5258295910943	1050.5293181903517		840.523457343599		702.5196059300187
IPA_TFE3_DN	13458.875610507059	13540.877899028172	13602.879629373403	13909.88819737318	13669.881499262607	13749.88373196613
IPA_TFE3_UP	14559.460315717315	14596.823591780252	14592.37060940593	14694.845686110077	14526.196715199332	11286.506848675628
IPA_TFEB_DN						
IPA_TFEB_UP	16617.50468493064	16601.193830290144	16627.892585415408	16605.15469318068	16567.173051825685	16610.93491976699
IPA_TGFB1I1_DN						
IPA_TGFB1I1_UP	6241.757347403592	5725.4754599189555	6674.22759697523	6617.334537973161	6048.6539317891275	5834.858894329368
IPA_THRA_DN	9828.675308412978	7806.811192430352	8149.265908537784	9343.481131756414	8394.734891667067	9263.086991599104
IPA_THRA_UP	8525.104562074926	8617.113758411575	8329.997127093715	10122.095969687847	8698.58880809357	8299.462796865002
IPA_THRB_DN	8001.816022410687	8240.699327292656	8073.452462592777	7414.6097671278085	8079.33099017495	7659.366931169153
IPA_THRB_UP	9354.655463412602	10519.630715570887	9613.05031385958	9845.662537942937	10004.415360634875	9281.75997928609
IPA_TLE1_DN						
IPA_TLE1_UP						
IPA_TLX1_DN						
IPA_TLX1_UP	12190.07198093633	12177.679892099151	11942.25564722974	11154.745012866455	11967.938422577068	11846.520272452402
IPA_TLX3_DN						
IPA_TLX3_UP	1699.8148308325642	1260.3993759247537	1589.9465009228484	1023.1697352613432	1732.9830053441594	1629.1785368010724
IPA_TP53BP1_DN	5611.656610200063	2330.56504144675	3080.5859730422953	2284.563757642223	3618.6009879735	2540.5709022935025
IPA_TP53BP1_UP	14900.721279556672	14617.597587320644	14855.07553735425	14828.173336753	14765.257306561536	14640.76239429146
IPA_TP53BP2_DN	10705.79877759701	11097.809717844282	10761.800340489477	10646.79713097816	12161.839412801162	11095.809662026693
IPA_TP53BP2_UP	7775.2242415664105	6635.155543980593	7406.149958729644	6549.593105600686	7006.769181651678	6779.1866489390095
IPA_TP53_DN	13069.283037922372	12903.826180173786	13048.90627873434	12889.666039285617	12908.910549203321	12971.168289305875
IPA_TP53_UP	12251.155634019598	12008.758559157632	12052.181957690707	12029.3934301493	12140.87387478606	12003.843048838713
IPA_TP63_DN	10311.623577864148	10375.097086578184	10421.806915967472	9759.459415123307	9974.966312839302	9764.540349323743
IPA_TP63_UP	11564.070211107175	11273.825285331266	10879.339470374007	10972.06990078218	10763.385416626132	10798.951220700132
IPA_TP73_DN	12589.44282168405	12701.217867829111	12347.612559169274	12318.716170442882	12386.687586040258	12337.553574160322
IPA_TP73_UP	11602.618339857905	11625.173159111697	11528.466036297239	11606.242825605079	11570.810173662934	11534.550443846198
IPA_TRIM22_DN						
IPA_TRIM22_UP	14108.893751223199	14164.895314115665	14030.891574337262	13943.889146272179	13737.883397060603	14152.894979210138
IPA_TRIM24_DN	8895.563429281048	8657.395009601769	9082.166310154853	8696.635165022084	8621.69330013494	8962.400009657682
IPA_TRIM24_UP						
IPA_TRIM28_DN	16345.95618319567	16376.957048368295	16370.95688091553	16476.959839247724	16394.957550726594	16419.958248446455
IPA_TRIM28_UP	8633.718897902105	7648.590045615715	8715.0287765807	8104.044892146464	7819.637757790029	7900.29735810706
IPA_TRRAP_DN						
IPA_TRRAP_UP	14440.58114261874	13800.5442168018	14312.503952671417	14420.246063894461	14388.159778496316	14362.093542919069
IPA_TSHZ3_DN						
IPA_TSHZ3_UP						
IPA_TWIST1_DN	11614.093169732465	9935.581112824317	10270.858986936762	10637.783108232883	10111.855189881715	10031.905329072784
IPA_TWIST1_UP	14475.633773533371	13354.182978779452	14494.409971399937	13425.467270646543	13135.345161266732	13353.446167810762
IPA_T_DN						
IPA_T_UP						
IPA_UBE2B_DN	15678.271913695127	15717.52142157424	15739.992445013435	15875.789597798446	15769.938824501574	15813.54654092991
IPA_UBE2B_UP	15762.939912368598	15844.942200889733	15767.940051912568	15552.934051521823	15868.942870700792	15640.9365074957
IPA_UBTF_DN						
IPA_UBTF_UP	13962.889676539266	13518.877285034703	14097.893444226464	13962.889676539266	13729.88317379025	13972.889955627206
IPA_UHRF1_DN						
IPA_UHRF1_UP	10679.64568333604	10522.73681639898	10527.905247349598	10250.094342992525	10273.47161254916	10238.831349792466
IPA_USF1_DN						
IPA_USF1_UP	7199.632745495814	7256.060808017344	7117.948444221294	7231.508396082685	7310.134162378002	6782.139255989036
IPA_USF2_DN	14050.892132513143	13689.882057438488	13990.890457985499	14011.891044070175	13927.888699731475	13650.88096899552
IPA_USF2_UP	11502.992251776861	10270.789904668523	11471.51305886778	9684.388444471842	10465.645758120616	11344.613864134082
IPA_VAV1_DN	6175.291152668703	4541.727020054681	6327.352749096482	4407.579934427372	3690.027413197571	5776.161484792095
IPA_VAV1_UP	7358.358740844931	7421.921365440649	7038.114934355678	7751.174117451427	8150.274942282427	7257.512308212137
IPA_VSX2_DN	1656.3072564868392	1743.3012559287415	1749.281105217056	2484.3186715031084		1500.2903711950155
IPA_VSX2_UP						
IPA_WDR82_DN						
IPA_WDR82_UP	17030.975300719743	16997.974379729534	16937.972705201882	16942.972844745855	16883.971198126997	16989.974156459175
IPA_WHSC1L1_DN						
IPA_WHSC1L1_UP	13137.883138616999	12958.933569714638	13124.392282848348	12832.314112668217	13264.239648376912	13140.265925013682
IPA_WHSC1_DN						
IPA_WHSC1_UP	11068.808908489254	11062.80874103649	11265.814406521684	10707.798833414598	10495.792916750257	10613.796209987957
IPA_WNK1_DN						
IPA_WNK1_UP						
IPA_WT1_DN	11644.288839180808	10845.796914227545	11382.47889007284	10725.746946195015	10870.888075975916	10719.079527299322
IPA_WT1_UP	9005.091619403935	8288.766716867312	8319.83790490729	8170.525787903201	8771.623757573485	8309.295036906902
IPA_XBP1_DN	10642.442390908136	11443.03058741279	11295.481422119788	10932.62321538321	10612.68433455882	11307.454042607429
IPA_XBP1_UP	13422.801697143823	13621.042304093318	13439.814160100774	13610.077014927974	13446.578073759834	13760.970818479427
IPA_XRCC5_DN	15489.44232327591	10303.82952384302	7837.024234999227	10673.536286663511	9772.024747538484	15313.34790255494
IPA_XRCC5_UP						
IPA_XRCC6_DN	10858.117572531635	10762.326448341733	8412.652484322372	11337.330122513105	8174.259303563082	10921.749561060054
IPA_XRCC6_UP	5218.073493513276	5695.71891989811	5319.4490220378875	4819.3353130016285	4384.582804948477	4619.356697607513
IPA_YAP1_DN						
IPA_YAP1_UP	8398.139409808811	7451.8313067432755	6847.220221407225	6783.785780431829	6512.1437462372005	6333.191670971121
IPA_YBX1_DN	11066.808852671666	10993.806815329699	11006.807178144023	10832.802322013857	10711.798945049775	10570.795009909813
IPA_YBX1_UP	10597.232247687181	10406.447105049829	13890.091844951112	13872.937752722286	14010.14262132213	13710.800666878074
IPA_YBX2_DN						
IPA_YBX2_UP	14083.354766204677	14082.21582154897	13952.692224568127	14156.22722602753	14111.087572699293	13913.001234082281
IPA_YWHAE_DN	5981.957912849266	6305.925366564446	7348.617419621648	9004.121378271664	6916.402985692408	5749.042049406271
IPA_YWHAE_UP	6192.373537005542	6553.808593045166	6114.38714492692	7881.0290702147995	6027.347303047372	6411.3207183999475
IPA_YWHAZ_DN	16056.012727651594	16082.182768436696	16123.69925528024	16029.246356154152	15989.768931880293	16059.790353413058
IPA_YWHAZ_UP	9685.998820607549	9538.65507036077	11800.35252182852	9782.012641061021	9758.273938290267	7187.631265852108
IPA_YY1_DN	10037.857916748164	9969.062268547937	10143.518609539797	9824.563495200318	10015.227454889002	9934.304139521833
IPA_YY1_UP	14001.842183676375	13884.189801654682	15629.335408136509	12530.630494011084	13770.628131431338	15748.632768295065
IPA_ZBTB14_DN	16460.959392707016	15995.946415117665	16186.951745697379	16313.955290114252	16006.946722114408	16392.957494909006
IPA_ZBTB14_UP						
IPA_ZBTB16_DN	7284.897969119423	6951.218120056748	7776.5646066488325	8249.71405797121	8155.712028617079	7800.845324965577
IPA_ZBTB16_UP	10985.494303745903	10835.16021819208	8817.4056317598	11056.649575981628	8131.443480321839	9005.65236028301
IPA_ZBTB17_DN	6812.69012866173	7889.7201864329345	6987.695012700691	6440.67974659034	6722.687616870266	6352.677290616462
IPA_ZBTB17_UP	6812.69012866173	7889.7201864329345	6987.695012700691	6440.67974659034	6722.687616870266	6352.677290616462
IPA_ZBTB20_DN						
IPA_ZBTB20_UP	9432.757311104246	11476.152746064423	9418.75487461253	8772.70387150271	9243.700070177174	9337.176669263366
IPA_ZBTB33_DN	16716.966537358356	16654.96480701311	16688.96575591212	16643.964500016376	16604.963411573397	16665.965114009847
IPA_ZBTB33_UP		2201.561441212316		2997.583656612388		2878.5803354658947
IPA_ZBTB43_DN						
IPA_ZBTB43_UP						
IPA_ZBTB7A_DN	16876.97100276544	16922.972286569966	16905.971812120468	17002.974519273503	16975.97376573606	16857.970472498346
IPA_ZBTB7A_UP						
IPA_ZBTB7C_DN						
IPA_ZBTB7C_UP	9413.762719435084	9993.77890653564	10085.781474144693	8870.74756495991	8889.748095226996	10321.78806062009
IPA_ZEB1_DN	8225.117249933688	7398.1027875201025	7528.701336262144	7741.64811152882	7764.7533216176835	7784.5817950641895
IPA_ZEB1_UP	10641.377148860087	9476.5351638021	9447.834001194831	10064.259298873598	9767.88421248954	9948.038159270098
IPA_ZEB2_DN	5046.730973455853	4061.6245487403007	4298.208348392132	4306.095764348367	3312.9864931369607	4672.412044667604
IPA_ZEB2_UP	11506.350320971349	7236.772286461542	11300.51847614824	11559.371978800067	11326.540133976918	11456.569829762782
IPA_ZFHX3_DN	10163.78365103063	9996.77899026202	9777.772878236121	9915.776729649702	10144.783120763543	9780.772961962504
IPA_ZFHX3_UP	1976.2926318709472	1970.9638466153667	2846.3070053020147	2836.30594473823	3325.3872732344753	1468.1340470485172
IPA_ZFP36L1_DN						
IPA_ZFP36L1_UP			2516.570232482445	881.5246016041555	2572.5717953749127	3134.587480117175
IPA_ZFP42_DN	4046.7391539801756	4088.7628550224536	4133.387496377365	4184.680380755351	4354.579044239794	3245.2778611281656
IPA_ZFP42_UP	11711.250477265743	11825.348211485523	11758.59393306349	11986.978885512799	11849.360745376869	11553.28445987845
IPA_ZFPM1_DN	2320.3965055328263	4327.372900048968		3059.5309255395277	3126.3670872007956	1844.4601429114127
IPA_ZFPM1_UP	6195.15995459041	8620.312894229493	5733.147663845722	9657.329249240818	5446.580379179362	5466.714863221013
IPA_ZFPM2_DN						
IPA_ZFPM2_UP	1686.5470681833744	1769.5493846132813			1763.5492171605174	1523.5425190499427
IPA_ZIC1_DN	14020.528328231861	14253.54579962486	14084.653279390192	9207.308396490655	14753.537845397235	9268.940891962977
IPA_ZIC1_UP	15391.327415828333	15467.3482386943	9645.519165993894	10214.501432997225	7878.981544189522	9800.461983681878
IPA_ZIC2_DN				1544.102902593332		1409.0995813540026
IPA_ZIC2_UP	14970.411928901683	15094.426693478092	9314.420785659002	14398.467470501027	7418.156010950688	9159.5412256673
IPA_ZIC3_DN	3633.0448781449336	3254.119919165188	2637.6042032533896	3291.062886142226	3973.665515745498	4235.01104992335
IPA_ZIC3_UP	5041.869532241017	4782.889174627405	5177.797071453477	4839.829131037757	5430.3455738586945	4449.898027594722
IPA_ZMYND11_DN	8765.744634536533	8390.73416873876	8761.744522901356	8267.73073595709	8253.730345233973	8480.736680530224
IPA_ZMYND11_UP						
IPA_ZNF100_DN						
IPA_ZNF100_UP	14187.513452429681	14175.540357258024	13668.604940009236	13892.529109699733	13616.494641376734	8949.019718713469
IPA_ZNF143_DN						
IPA_ZNF143_UP	17587.49612059002	17595.522746322666	17598.627072306477	11743.78001945369	17616.509349727665	17610.521378753612
IPA_ZNF148_DN	12793.799832952876	12852.239803279546	12847.841588087731	12838.029875599339	12974.834578680953	12947.282595826535
IPA_ZNF148_UP	16324.457424933755	16307.629114686673	16355.750028213217	16392.895881285793	16326.555094536929	16230.984218338737
IPA_ZNF217_DN	5707.0871175078655	5608.710558528855	7029.7612475102205	4670.9815806384795	5379.37260480775	5143.396689645687
IPA_ZNF217_UP						
IPA_ZNF254_DN						
IPA_ZNF254_UP	14187.513452429681	14175.540357258024	13668.604940009236	13892.529109699733	13616.494641376734	8949.019718713469
IPA_ZNF302_DN						
IPA_ZNF302_UP	1560.5435516753232	3662.602215960439	3806.6062348267833	3924.609528064483	3787.6057045596963	4307.620217132609
IPA_ZNF33A_DN	10497.792972567846	10526.793781922874	10661.797549610072	11162.811531915897	10983.806536241758	10390.789986326881
IPA_ZNF33A_UP						
IPA_ZNF354C_DN						
IPA_ZNF354C_UP						
IPA_ZNF423_DN	8540.378527503775	7863.346341352397	8652.08115197052	6828.099106261296	7193.940741304365	7973.856915609585
IPA_ZNF423_UP						
IPA_ZNF429_DN						
IPA_ZNF429_UP	11817.874043845244	11676.265048502515	11640.370526750803	11581.455055684431	11159.489955842902	9532.524664832285
IPA_ZNF431_DN						
IPA_ZNF431_UP	14187.513452429681	14175.540357258024	13668.604940009236	13892.529109699733	13616.494641376734	8949.019718713469
IPA_ZNF43_DN						
IPA_ZNF43_UP	9752.157975335289	11675.756094643579	9740.451673078926	9603.830763127382	9192.017672736356	8155.948141603756
IPA_ZNF512B_DN	13595.879434011846	13068.864726077376	13391.873740617857	13557.878373477672	13341.872345178153	13310.871480005539
IPA_ZNF512B_UP						
IPA_ZNF528_DN						
IPA_ZNF528_UP	14187.513452429681	14175.540357258024	13668.604940009236	13892.529109699733	13616.494641376734	8949.019718713469
IPA_ZNF536_DN						
IPA_ZNF536_UP	9413.762719435084	9993.77890653564	10085.781474144693	8870.74756495991	8889.748095226996	10321.78806062009
IPA_ZNF552_DN	13991.890485894293	13561.878485112848	13322.871814911066	13850.886550754332	13677.881722532959	14024.891406884499
IPA_ZNF552_UP						
IPA_ZNF665_DN						
IPA_ZNF665_UP	9940.774121863093	11548.81310864855	9856.779077471057	9714.687143229337	9452.650175208315	8522.58429625526
IPA_ZNF708_DN						
IPA_ZNF708_UP	14187.513452429681	14175.540357258024	13668.604940009236	13892.529109699733	13616.494641376734	8949.019718713469
IPA_ZNF711_DN	9330.760403005177	8604.74014122069	9610.768217467514	7957.722084230931	9187.756412047625	8851.747034692822
IPA_ZNF711_UP		3220.5898802734637				
IPA_ZNF85_DN						
IPA_ZNF85_UP	9940.774121863093	11548.81310864855	9856.779077471057	9714.687143229337	9452.650175208315	8522.58429625526
IPA_ZNF91_DN						
IPA_ZNF91_UP	14187.513452429681	14175.540357258024	13668.604940009236	13892.529109699733	13616.494641376734	8949.019718713469
IPA_ZSCAN10_DN						
IPA_ZSCAN10_UP	15052.920097124792	14899.915827079301	14875.915157268244	14867.914933997892	14747.911584942603	14987.918283053179
